random:,30.00,0.61,61.67


cc3a3d10_k5_3.txt
cmaes:,28.00,0.65,27.75
simulannealbnd:,30.00,0.65,29.27
MCTS:,30.00,1.05,38.80
random:,30.00,0.20,23.17


Data_cc3a3d5_k1_1_4_9_10_0.05_LSTM,,,
cc3a3d5_k1_1.txt
cmaes:,30.00,0.22,1.00
simulannealbnd:,30.00,0.09,1.00
MCTS:,30.00,0.73,8.23
random:,30.00,0.04,2.13


cc3a3d5_k1_2.txt
cmaes:,23.00,0.46,13.26
simulannealbnd:,30.00,0.29,6.77
MCTS:,30.00,0.63,6.97
random:,30.00,0.06,4.27


cc3a3d5_k1_3.txt
cmaes:,30.00,0.06,1.00
simulannealbnd:,30.00,0.06,1.00
MCTS:,30.00,0.44,2.00
random:,30.00,0.03,1.80


Data_cc3a3d5_k2_1_4_9_10_0.05_LSTM,,,
cc3a3d5_k2_1.txt
cmaes:,30.00,0.23,1.00
simulannealbnd:,30.00,0.08,1.00
MCTS:,30.00,0.63,4.30
random:,30.00,0.04,2.10


cc3a3d5_k2_2.txt
cmaes:,30.00,0.35,8.13
simulannealbnd:,30.00,0.32,5.00
MCTS:,30.00,0.66,6.37
random:,30.00,0.09,5.63


cc3a3d5_k2_3.txt
cmaes:,30.00,0.07,1.00
simulannealbnd:,30.00,0.06,1.00
MCTS:,30.00,0.53,3.17
random:,30.00,0.03,2.07


Data_cc3a3d5_k3_1_4_9_10_0.05_LSTM,,,
cc3a3d5_k3_1.txt
cmaes:,30.00,0.22,1.00
simulannealbnd:,30.00,0.08,1.00
MCTS:,30.00,0.65,5.10
random:,30.00,0.04,1.90


cc3a3d5_k3_2.txt
cmaes:,30.00,0.50,13.00
simulannealbnd:,30.00,0.39,7.57
MCTS:,30.00,0.77,11.47
random:,30.00,0.07,4.37


cc3a3d5_k3_3.txt
cmaes:,30.00,0.07,1.00
simulannealbnd:,30.00,0.06,1.00
MCTS:,30.00,1.14,22.30
random:,30.00,0.06,3.93


Data_cc3a3d5_k4_1_4_9_10_0.05_LSTM,,,
cc3a3d5_k4_1.txt
cmaes:,27.00,0.43,4.67
simulannealbnd:,30.00,0.24,3.33
MCTS:,30.00,0.60,3.10
random:,30.00,0.04,2.27


cc3a3d5_k4_2.txt
cmaes:,30.00,0.07,1.00
simulannealbnd:,30.00,0.07,1.00
MCTS:,30.00,0.53,2.47
random:,30.00,0.03,1.90


cc3a3d5_k4_3.txt
cmaes:,30.00,0.07,1.00
simulannealbnd:,30.00,0.07,1.00
MCTS:,30.00,0.45,1.53
random:,30.00,0.04,2.60


Data_cc3a3d5_k5_1_4_9_10_0.05_LSTM,,,
cc3a3d5_k5_1.txt
cmaes:,22.00,0.98,34.14
simulannealbnd:,30.00,0.86,28.27
MCTS:,30.00,1.46,30.10
random:,30.00,0.31,19.33


cc3a3d5_k5_2.txt
cmaes:,11.00,0.53,20.55
simulannealbnd:,30.00,0.33,9.67
MCTS:,30.00,0.80,12.83
random:,30.00,0.06,4.40


cc3a3d5_k5_3.txt
cmaes:,29.00,0.41,14.24
simulannealbnd:,30.00,0.22,6.73
MCTS:,30.00,0.67,16.97
random:,30.00,0.05,5.27


Data_cc3a4_k1_1_4_9_10_0.1_LSTM,,,
cc3a4_k1_1.txt
cmaes:,12.00,1.45,54.92
simulannealbnd:,30.00,3.89,147.33
MCTS:,30.00,3.23,90.47
random:,30.00,1.46,106.73


cc3a4_k1_2.txt
cmaes:,29.00,2.61,105.24
simulannealbnd:,30.00,5.85,192.23
MCTS:,30.00,4.31,132.50
random:,30.00,2.17,164.57


cc3a4_k1_3.txt
cmaes:,27.00,3.69,146.04
simulannealbnd:,29.00,5.91,202.14
MCTS:,29.00,6.84,215.66
random:,28.00,4.96,377.43


Data_cc3a4_k2_1_4_9_10_0.1_LSTM,,,
cc3a4_k2_1.txt
cmaes:,30.00,0.80,15.17
simulannealbnd:,30.00,1.01,27.70
MCTS:,30.00,1.56,32.90
random:,30.00,0.42,24.70


cc3a4_k2_2.txt
