s1c3_k5_1.txt
cmaes:,23.00,5.36,275.83
simulannealbnd:,30.00,4.21,198.50
random:,30.00,2.38,253.53


s1c3_k5_2.txt
cmaes:,23.00,2.65,146.61
simulannealbnd:,28.00,8.19,351.82
random:,22.00,3.26,387.41


s1c3_k5_3.txt
cmaes:,0.00,NaN,NaN
simulannealbnd:,0.00,NaN,NaN
random:,0.00,NaN,NaN


Data_s1c4_k1_2_4_9_10_0.1_LSTM,,,
s1c4_k1_1.txt
cmaes:,28.00,2.37,154.14
simulannealbnd:,30.00,1.49,93.40
random:,30.00,0.77,94.20


s1c4_k1_2.txt
cmaes:,28.00,1.13,75.64
simulannealbnd:,30.00,0.83,51.27
random:,30.00,0.78,98.73


s1c4_k1_3.txt
cmaes:,30.00,2.38,150.83
simulannealbnd:,30.00,1.77,101.40
random:,30.00,0.54,66.33


Data_s1c4_k2_2_4_9_10_0.1_LSTM,,,
s1c4_k2_1.txt
cmaes:,16.00,6.58,276.81
simulannealbnd:,30.00,2.24,134.37
random:,30.00,2.39,280.97


s1c4_k2_2.txt
cmaes:,10.00,4.63,285.40
simulannealbnd:,29.00,2.06,138.69
random:,30.00,2.02,279.63


s1c4_k2_3.txt
cmaes:,22.00,2.58,191.14
simulannealbnd:,30.00,3.67,201.57
random:,30.00,0.58,79.33


Data_s1c4_k3_2_4_9_10_0.1_LSTM,,,
s1c4_k3_1.txt
cmaes:,21.00,5.23,271.48
simulannealbnd:,30.00,1.97,120.97
random:,30.00,0.72,82.83


s1c4_k3_2.txt
cmaes:,25.00,1.99,133.20
simulannealbnd:,30.00,3.31,182.57
random:,30.00,0.86,106.57


s1c4_k3_3.txt
cmaes:,28.00,3.42,180.04
simulannealbnd:,30.00,1.40,89.67
random:,30.00,0.95,119.40


Data_s1c4_k4_2_4_9_10_0.1_LSTM,,,
s1c4_k4_1.txt
cmaes:,16.00,6.17,305.62
simulannealbnd:,29.00,4.93,234.38
random:,29.00,1.80,204.79


s1c4_k4_2.txt
cmaes:,11.00,7.39,342.00
simulannealbnd:,29.00,4.60,245.76
random:,27.00,2.49,312.33


s1c4_k4_3.txt
cmaes:,21.00,3.91,263.05
simulannealbnd:,29.00,4.48,229.76
random:,27.00,1.98,267.52


Data_s1c4_k5_2_4_9_10_0.1_LSTM,,,
s1c4_k5_1.txt
cmaes:,28.00,2.39,159.79
simulannealbnd:,30.00,1.87,114.13
MCTS:,30.00,1.57,83.87
random:,30.00,0.56,71.87


s1c4_k5_2.txt
cmaes:,28.00,3.44,207.93
simulannealbnd:,30.00,1.65,110.73
MCTS:,30.00,2.24,123.80
random:,30.00,0.89,117.03


s1c4_k5_3.txt
cmaes:,20.00,5.98,324.05
simulannealbnd:,30.00,1.78,118.77
MCTS:,30.00,1.99,106.00
random:,30.00,0.98,127.00


Data_s3a1_k1_1_4_9_10_0.0_LSTM,,,
s3a1_k1_1.txt
cmaes:,30.00,0.64,8.77
simulannealbnd:,30.00,0.47,9.23
MCTS:,30.00,0.85,14.43
random:,30.00,0.19,10.20


s3a1_k1_2.txt
cmaes:,30.00,0.39,7.43
simulannealbnd:,30.00,0.41,8.97
MCTS:,30.00,0.67,9.17
random:,30.00,0.11,8.33


s3a1_k1_3.txt
cmaes:,30.00,0.37,9.77
simulannealbnd:,30.00,0.46,12.30
MCTS:,30.00,0.60,7.97
random:,30.00,0.08,5.50


Data_s3a1_k2_1_4_9_10_0.0_LSTM,,,
s3a1_k2_1.txt
cmaes:,30.00,0.24,1.00
simulannealbnd:,30.00,0.09,1.00
MCTS:,30.00,0.70,6.47
random:,30.00,0.17,10.57


s3a1_k2_2.txt
cmaes:,30.00,0.32,5.87
simulannealbnd:,30.00,0.41,9.90
MCTS:,30.00,0.62,5.10
random:,30.00,0.14,7.77


s3a1_k2_3.txt
cmaes:,30.00,0.82,26.80
simulannealbnd:,30.00,0.83,29.13
MCTS:,30.00,1.03,21.77
random:,30.00,0.33,24.80


Data_s3a1_k3_1_4_9_10_0.0_LSTM,,,
s3a1_k3_1.txt
cmaes:,30.00,0.57,6.77
simulannealbnd:,30.00,0.55,11.77
MCTS:,30.00,0.69,8.73
random:,30.00,0.13,6.93


s3a1_k3_2.txt
cmaes:,30.00,0.65,16.63
simulannealbnd:,30.00,0.63,19.50
MCTS:,30.00,0.90,17.97
random:,30.00,0.17,11.40


s3a1_k3_3.txt
cmaes:,29.00,0.57,17.66
simulannealbnd:,30.00,0.49,13.53
MCTS:,30.00,0.80,17.10
random:,30.00,0.11,9.17


Data_s3a1_k4_1_4_9_10_0.0_LSTM,,,
s3a1_k4_1.txt
cmaes:,30.00,0.85,15.00
simulannealbnd:,30.00,0.63,13.03
MCTS:,30.00,0.66,4.50
random:,30.00,0.16,9.00


s3a1_k4_2.txt
cmaes:,30.00,0.08,1.00
simulannealbnd:,30.00,0.08,1.00
MCTS:,30.00,1.10,23.63
random:,30.00,0.31,22.67


s3a1_k4_3.txt
cmaes:,30.00,0.38,8.97
simulannealbnd:,30.00,0.60,16.43
MCTS:,30.00,0.71,10.90
random:,30.00,0.09,7.93


Data_s3a1_k5_1_4_9_10_0.0_LSTM,,,
s3a1_k5_1.txt
cmaes:,30.00,1.47,36.73
simulannealbnd:,30.00,0.92,22.37
MCTS:,30.00,1.25,21.87
random:,30.00,0.38,23.07


s3a1_k5_2.txt
cmaes:,30.00,0.25,3.23
simulannealbnd:,30.00,0.40,11.17
MCTS:,30.00,0.78,13.20
random:,30.00,0.15,10.43


s3a1_k5_3.txt
cmaes:,30.00,0.08,1.00
simulannealbnd:,30.00,0.07,1.00
MCTS:,30.00,0.67,13.00
random:,30.00,0.08,5.43


Data_s3a2_k1_1_4_9_10_0.01_LSTM,,,
s3a2_k1_1.txt
cmaes:,30.00,0.23,1.00
simulannealbnd:,30.00,0.10,1.00
MCTS:,30.00,0.74,6.73
random:,30.00,0.05,2.47


s3a2_k1_2.txt
cmaes:,30.00,0.07,1.00
simulannealbnd:,30.00,0.08,1.00
MCTS:,30.00,1.23,21.60
random:,30.00,0.18,10.83


s3a2_k1_3.txt
cmaes:,30.00,0.07,1.00
simulannealbnd:,30.00,0.06,1.00
MCTS:,30.00,1.11,23.27
random:,30.00,0.15,10.67


Data_s3a2_k2_1_4_9_10_0.01_LSTM,,,
s3a2_k2_1.txt
cmaes:,30.00,0.28,1.00
simulannealbnd:,30.00,0.11,1.00
MCTS:,30.00,0.85,10.30
random:,30.00,0.11,5.57


s3a2_k2_2.txt
cmaes:,27.00,0.86,27.00
simulannealbnd:,30.00,0.68,22.90
MCTS:,30.00,0.88,16.73
random:,30.00,0.22,13.57


s3a2_k2_3.txt
cmaes:,30.00,0.36,6.87
simulannealbnd:,30.00,0.27,6.53
MCTS:,30.00,0.90,12.73
random:,30.00,0.19,11.27


Data_s3a2_k3_1_4_9_10_0.01_LSTM,,,
s3a2_k3_1.txt
cmaes:,30.00,0.24,1.00
simulannealbnd:,30.00,0.10,1.00
MCTS:,30.00,1.01,14.93
random:,30.00,0.08,4.43


s3a2_k3_2.txt
cmaes:,30.00,0.07,1.00
simulannealbnd:,30.00,0.08,1.00
MCTS:,30.00,1.03,16.30
random:,30.00,0.07,4.43


s3a2_k3_3.txt
cmaes:,30.00,0.20,2.20
simulannealbnd:,30.00,0.27,6.27
MCTS:,30.00,0.79,12.97
random:,30.00,0.08,5.33


Data_s3a2_k4_1_4_9_10_0.01_LSTM,,,
s3a2_k4_1.txt
cmaes:,28.00,1.24,32.86
simulannealbnd:,30.00,0.88,31.13
MCTS:,30.00,1.49,32.77
random:,30.00,0.31,19.73


s3a2_k4_2.txt
cmaes:,30.00,0.17,2.53
simulannealbnd:,30.00,0.25,4.47
MCTS:,30.00,0.60,4.03
random:,30.00,0.05,2.80


s3a2_k4_3.txt
cmaes:,30.00,0.28,4.03
simulannealbnd:,30.00,0.26,4.97
MCTS:,30.00,0.57,2.77
random:,30.00,0.06,3.10


Data_s3a2_k5_1_4_9_10_0.01_LSTM,,,
s3a2_k5_1.txt
cmaes:,30.00,0.24,1.00
simulannealbnd:,30.00,0.10,1.00
MCTS:,30.00,2.40,44.20
random:,30.00,0.09,4.93


s3a2_k5_2.txt
cmaes:,30.00,0.08,1.00
simulannealbnd:,30.00,0.07,1.00
MCTS:,30.00,0.96,18.20
random:,30.00,0.05,3.27


s3a2_k5_3.txt
cmaes:,30.00,0.07,1.00
simulannealbnd:,30.00,0.06,1.00
MCTS:,30.00,0.94,16.23
random:,30.00,0.08,5.63


Data_s3a3_k1_1_4_9_10_0.05_LSTM,,,
s3a3_k1_1.txt
cmaes:,30.00,0.46,4.03
simulannealbnd:,30.00,0.29,4.17
MCTS:,30.00,0.56,3.00
random:,30.00,0.05,2.80


s3a3_k1_2.txt
cmaes:,30.00,0.07,1.00
simulannealbnd:,30.00,0.07,1.00
MCTS:,30.00,0.72,12.07
random:,30.00,0.07,4.43


s3a3_k1_3.txt
cmaes:,30.00,0.07,1.00
simulannealbnd:,30.00,0.06,1.00
MCTS:,30.00,0.62,7.20
random:,30.00,0.06,3.50


Data_s3a3_k2_1_4_9_10_0.05_LSTM,,,
s3a3_k2_1.txt
cmaes:,30.00,0.24,1.00
simulannealbnd:,30.00,0.10,1.00
MCTS:,30.00,0.57,3.93
random:,30.00,0.05,2.40


s3a3_k2_2.txt
cmaes:,30.00,0.08,1.00
simulannealbnd:,30.00,0.07,1.00
MCTS:,30.00,0.64,6.10
random:,30.00,0.11,7.60


s3a3_k2_3.txt
cmaes:,30.00,0.07,1.00
simulannealbnd:,30.00,0.06,1.00
MCTS:,30.00,0.52,4.33
random:,30.00,0.05,3.40


Data_s3a3_k3_1_4_9_10_0.05_LSTM,,,
s3a3_k3_1.txt
cmaes:,30.00,0.25,1.00
simulannealbnd:,30.00,0.10,1.00
MCTS:,30.00,0.48,1.00
random:,30.00,0.06,3.17


s3a3_k3_2.txt
cmaes:,30.00,0.07,1.00
simulannealbnd:,30.00,0.08,1.00
MCTS:,30.00,0.51,2.97
random:,30.00,0.05,2.97


s3a3_k3_3.txt
cmaes:,30.00,0.07,1.00
simulannealbnd:,30.00,0.07,1.00
MCTS:,30.00,0.49,3.83
random:,30.00,0.04,2.37


Data_s3a3_k4_1_4_9_10_0.05_LSTM,,,
s3a3_k4_1.txt
cmaes:,30.00,0.24,1.00
simulannealbnd:,30.00,0.10,1.00
MCTS:,30.00,0.47,1.00
random:,30.00,0.04,2.30


s3a3_k4_2.txt
cmaes:,30.00,0.08,1.00
simulannealbnd:,30.00,0.07,1.00
MCTS:,30.00,0.51,2.00
random:,30.00,0.04,2.27


s3a3_k4_3.txt
cmaes:,30.00,0.07,1.00
simulannealbnd:,30.00,0.07,1.00
MCTS:,30.00,0.42,1.00
random:,30.00,0.04,2.40


Data_s3a3_k5_1_4_9_10_0.05_LSTM,,,
s3a3_k5_1.txt
cmaes:,30.00,0.24,1.00
