cmaes:,30.00,0.11,1.00
simulannealbnd:,30.00,0.13,1.00
MCTS:,30.00,0.33,1.00
random:,30.00,0.06,2.37


s1c3_k5_3.txt
cmaes:,30.00,0.08,1.00
simulannealbnd:,30.00,0.10,1.00
MCTS:,30.00,0.80,5.60
random:,30.00,0.14,4.73


Data_s1c4_k1_2_4_9_10_0.1_LSTM,,,
s1c4_k1_1.txt
cmaes:,30.00,1.06,5.17
simulannealbnd:,30.00,0.57,4.03
MCTS:,30.00,0.52,1.00
random:,30.00,0.09,2.10


s1c4_k1_2.txt
cmaes:,30.00,0.84,9.57
simulannealbnd:,30.00,0.50,5.57
MCTS:,30.00,0.55,4.13
random:,30.00,0.05,2.27


s1c4_k1_3.txt
cmaes:,30.00,0.28,3.30
simulannealbnd:,30.00,0.30,3.57
MCTS:,30.00,0.18,1.90
random:,30.00,0.02,2.27


Data_s1c4_k2_2_4_9_10_0.1_LSTM,,,
s1c4_k2_1.txt
cmaes:,30.00,0.99,4.37
simulannealbnd:,30.00,0.62,4.50
MCTS:,30.00,0.78,2.53
random:,30.00,0.11,2.27


s1c4_k2_2.txt
cmaes:,30.00,0.45,4.40
simulannealbnd:,30.00,0.41,3.83
MCTS:,30.00,0.33,1.00
random:,30.00,0.05,1.87


s1c4_k2_3.txt
cmaes:,30.00,0.45,6.30
simulannealbnd:,30.00,0.40,4.37
MCTS:,30.00,0.18,1.00
random:,30.00,0.03,2.47


Data_s1c4_k3_2_4_9_10_0.1_LSTM,,,
s1c4_k3_1.txt
cmaes:,30.00,1.23,6.60
simulannealbnd:,30.00,0.73,6.13
MCTS:,30.00,0.84,2.47
random:,30.00,0.14,2.80


s1c4_k3_2.txt
cmaes:,30.00,0.53,4.83
simulannealbnd:,30.00,0.39,4.67
MCTS:,30.00,0.48,1.00
random:,30.00,0.06,2.27


s1c4_k3_3.txt
cmaes:,30.00,0.32,4.17
simulannealbnd:,30.00,0.34,4.83
MCTS:,30.00,0.22,3.87
random:,30.00,0.02,2.67


Data_s1c4_k4_2_4_9_10_0.1_LSTM,,,
s1c4_k4_1.txt
cmaes:,30.00,1.30,6.17
simulannealbnd:,30.00,0.53,4.00
MCTS:,30.00,0.67,1.00
random:,30.00,0.13,2.50


s1c4_k4_2.txt
cmaes:,30.00,0.48,3.83
simulannealbnd:,30.00,0.36,3.30
MCTS:,30.00,0.45,1.97
random:,30.00,0.04,1.60


s1c4_k4_3.txt
cmaes:,30.00,0.08,1.00
simulannealbnd:,30.00,0.09,1.00
MCTS:,30.00,0.36,1.00
random:,30.00,0.04,2.20


Data_s1c4_k5_2_4_9_10_0.1_LSTM,,,
s1c4_k5_1.txt
cmaes:,30.00,1.37,7.17
simulannealbnd:,30.00,0.68,6.13
MCTS:,30.00,0.96,3.07
random:,30.00,0.14,1.83


s1c4_k5_2.txt
cmaes:,30.00,0.90,9.80
simulannealbnd:,30.00,0.47,5.53
MCTS:,30.00,0.62,2.83
random:,30.00,0.09,2.90


s1c4_k5_3.txt
cmaes:,30.00,0.55,7.60
simulannealbnd:,30.00,0.25,8.13
MCTS:,30.00,0.16,3.93
random:,30.00,0.02,2.90


Data_s3a1_k1_1_4_9_10_0.0_LSTM,,,
s3a1_k1_1.txt
cmaes:,30.00,0.19,1.00
simulannealbnd:,30.00,0.09,1.00
MCTS:,30.00,1.00,22.33
random:,30.00,0.06,4.47


s3a1_k1_2.txt
cmaes:,30.00,0.06,1.00
simulannealbnd:,30.00,0.06,1.00
MCTS:,30.00,1.09,27.67
random:,30.00,0.07,4.93


s3a1_k1_3.txt
cmaes:,30.00,0.06,1.00
simulannealbnd:,30.00,0.06,1.00
MCTS:,30.00,0.89,20.53
random:,30.00,0.05,3.83


Data_s3a1_k2_1_4_9_10_0.0_LSTM,,,
s3a1_k2_1.txt
cmaes:,30.00,0.20,1.00
simulannealbnd:,30.00,0.09,1.00
MCTS:,30.00,1.27,28.50
random:,30.00,0.10,6.13


s3a1_k2_2.txt
cmaes:,30.00,0.07,1.00
simulannealbnd:,30.00,0.06,1.00
MCTS:,30.00,1.53,38.87
random:,30.00,0.08,5.60


s3a1_k2_3.txt
cmaes:,30.00,0.06,1.00
simulannealbnd:,30.00,0.06,1.00
MCTS:,30.00,1.38,33.80
random:,30.00,0.09,6.27


Data_s3a1_k3_1_4_9_10_0.0_LSTM,,,
s3a1_k3_1.txt
cmaes:,25.00,0.70,27.28
simulannealbnd:,30.00,1.50,64.77
MCTS:,30.00,1.91,49.00
random:,30.00,0.44,33.00


s3a1_k3_2.txt
cmaes:,23.00,2.13,90.09
simulannealbnd:,30.00,1.14,48.87
MCTS:,30.00,2.07,64.13
random:,30.00,0.50,41.47


s3a1_k3_3.txt
cmaes:,28.00,3.23,158.96
simulannealbnd:,30.00,1.95,86.67
MCTS:,30.00,2.90,106.57
random:,30.00,1.60,135.60


Data_s3a1_k4_1_4_9_10_0.0_LSTM,,,
s3a1_k4_1.txt
cmaes:,30.00,0.19,1.00
simulannealbnd:,30.00,0.08,1.00
MCTS:,30.00,1.40,34.00
random:,30.00,0.08,5.10


s3a1_k4_2.txt
cmaes:,30.00,0.06,1.00
simulannealbnd:,30.00,0.06,1.00
MCTS:,30.00,0.83,17.90
random:,30.00,0.08,6.00


s3a1_k4_3.txt
cmaes:,30.00,0.91,37.43
simulannealbnd:,30.00,0.61,21.37
MCTS:,30.00,1.37,39.87
random:,30.00,0.31,25.30


Data_s3a1_k5_1_4_9_10_0.0_LSTM,,,
s3a1_k5_1.txt
cmaes:,28.00,0.59,12.07
simulannealbnd:,30.00,0.55,13.57
MCTS:,30.00,1.63,39.67
random:,30.00,0.21,14.60


s3a1_k5_2.txt
cmaes:,30.00,0.06,1.00
simulannealbnd:,30.00,0.06,1.00
MCTS:,30.00,1.72,44.20
random:,30.00,0.08,5.73


s3a1_k5_3.txt
cmaes:,6.00,1.11,49.83
simulannealbnd:,29.00,5.51,201.62
MCTS:,30.00,1.10,29.00
random:,30.00,1.11,101.90


Data_s3a2_k1_1_4_9_10_0.01_LSTM,,,
s3a2_k1_1.txt
cmaes:,30.00,0.86,24.37
simulannealbnd:,30.00,0.57,15.70
MCTS:,30.00,0.74,12.10
random:,30.00,0.17,11.83


s3a2_k1_2.txt
cmaes:,25.00,4.67,167.40
simulannealbnd:,30.00,1.43,56.30
MCTS:,30.00,1.59,45.83
random:,30.00,0.40,33.50


s3a2_k1_3.txt
cmaes:,30.00,0.06,1.00
simulannealbnd:,30.00,0.06,1.00
MCTS:,30.00,1.05,27.47
random:,30.00,0.40,33.77


Data_s3a2_k2_1_4_9_10_0.01_LSTM,,,
s3a2_k2_1.txt
cmaes:,30.00,0.66,14.10
simulannealbnd:,30.00,0.67,19.97
MCTS:,30.00,0.88,17.63
random:,30.00,0.28,19.67


s3a2_k2_2.txt
cmaes:,28.00,1.07,45.75
simulannealbnd:,30.00,0.87,35.03
MCTS:,30.00,0.97,23.67
random:,30.00,0.24,19.23


s3a2_k2_3.txt
cmaes:,26.00,0.94,38.88
simulannealbnd:,30.00,0.49,16.30
MCTS:,30.00,0.68,11.77
random:,30.00,0.11,8.53


Data_s3a2_k3_1_4_9_10_0.01_LSTM,,,
s3a2_k3_1.txt
cmaes:,3.00,1.19,57.33
simulannealbnd:,30.00,1.82,87.13
MCTS:,30.00,2.09,72.50
random:,30.00,0.22,22.57


s3a2_k3_2.txt
cmaes:,1.00,1.87,119.00
simulannealbnd:,28.00,2.88,147.21
MCTS:,30.00,2.49,110.17
random:,29.00,2.76,308.76


s3a2_k3_3.txt
cmaes:,21.00,2.25,125.76
simulannealbnd:,30.00,0.47,28.47
MCTS:,30.00,0.53,17.50
